Name,id_Number,ExposureTime
Nancy Kempton,80582196204228911,4.0
Joseph Schott,34964193602018064,4.0
Anna Campbell,27927198207125196,4.0
Matthew Lewis,53033195511118280,4.0
Kimberly Barrett,89766193404173988,4.0
Bertha Edmondson,33919195102276620,4.0
Nancy Grajeda,93359200908251780,4.0
Nathan Bray,84083198711263291,4.0
Kelly Cox,99007195802071879,4.0
Jessica Powell,47234195607311241,4.0
Richard Roberts,23811196606123794,4.0
Sharon Dewey,68789197502247778,4.0
Andrew Ha,38370199803313779,4.0
Milton Duncan,92996200812291826,4.0
Ryan Pena,37441199711177684,4.0
Dorthy Hennemann,89940201102242424,4.0
Jim Brown,88636200706289163,4.0
Mary Johnson,28047201007222140,4.0
Shirley Williams,65067199610231852,4.0
Pamelia Hayes,23895195906294576,4.0
Lionel Cruz,34252199911172466,4.0
Jane Helmes,46975196305173760,4.0
Anita Camacho,44921199611215830,4.0
Dudley Wurth,61220201807259657,4.0
Russell Lemmon,32105196110317411,4.0
Thomas Hubenthal,84771201202296547,4.0
Sibyl Cohen,33223194109309857,4.0
Georgia Mccombs,29058197106206342,4.0
Francisco Gonzalez,78965194707267781,4.0
Brooke Booker,89981193501276860,4.0
Jim Morton,55411199910042450,4.0
Karina Posey,48306200810082727,4.0
Stacey Latigo,17020201307202310,4.0
Janet Bland,98736201307243498,4.0
Gregory Ortiz,12602198710204729,4.0
Princess Meier,64643197711125799,4.0
Bernardo Dobson,41541200804191124,4.0
Paul Garcia,58154201507126960,4.0
Regina Braden,89396201812115324,4.0
Roberta Hazelhurst,50611194408076908,4.0
Terry Pickerel,15353197111037058,4.0
Tanya Thane,69976196009092040,4.0
Carmelo Bold,57099199604078603,4.0
Isaiah Morosow,82665194211241787,4.0
Esmeralda Wu,42743200704238724,4.0
Dorothy Batchelor,13787200501315215,4.0
Morris Yundt,91806193706088192,4.0
Peter Dinwiddie,93641201708276769,4.0
Simone Beach,71789198306105717,4.0
Carolyn Marshall,76227201406087481,4.0
Mauricio Nehls,17066195405227267,4.0
Betty Mahan,49089198605073528,4.0
Julie Coats,87624198106171974,4.0
Alice Lugo,69731196604048688,4.0
Monica Harper,77823195507227439,4.0
Christopher Lopez,49322198510183632,4.0
Eunice Scott,65267197408114718,4.0
John Flicker,82246198511129132,4.0
Donna Miller,14847200605067140,4.0
Cynthia Aquino,27454199402274889,4.0
James Toledo,11190200709015129,4.0
Susan Hibbard,41698195812017379,4.0
Kenneth Clark,37623193501099767,4.0
David Ferretti,90483199107093423,4.0
Mildred Trent,50896200901252468,4.0
Willis Rogers,49449200801318920,4.0
Angela Rodriguez,57909195405244082,4.0
Christopher Oliver,68926195011062114,4.0
Victoria Mortensen,48782195509036123,4.0
Kara Rosi,10248201103253426,4.0
Joesph Lane,90796193408193271,3.0
Patsy Novetsky,91648193505083696,3.0
Walter Hines,54555196405318230,3.0
Lisa Nichols,92680194007181252,3.0
William Acker,65287201801276552,3.0
Nancy Longmire,90931193102254541,3.0
Melida Mittendorf,50029193305037796,3.0
Charles Hudgens,37939193603085540,3.0
Edward Whitaker,86943196112111315,3.0
Amy Foster,82995197211106111,3.0
Daniel Lopez,62604193601163086,3.0
Marlene Olson,83780196303165425,3.0
Norma Stookey,96887197110199950,3.0
Kristin Mccauley,76851194112069034,3.0
Rhonda Ortiz,81602194801134770,3.0
Sharon Wilkerson,59293196406029342,3.0
William Parham,36846195004249666,3.0
Edna Langford,30186194706166245,3.0
James Shouse,73454193007036475,3.0
Steve Morrow,47113193111031022,3.0
Timothy Dejesus,11634194609034691,3.0
Hubert Phillis,33664193111302972,3.0
Dennis Johnson,62169197111282093,3.0
Diana Streett,25903194206146365,3.0
Elizabeth Smith,68590193402085707,3.0
Peter Wentworth,96798198010055606,3.0
Pauline White,15925199308023443,3.0
Jacquelyn Truong,87292197810183968,3.0
Johnathan Horney,91450201408088725,3.0
Jose Biggs,51323193810199598,3.0
Jeanine Harris,89009201103179451,3.0
Mary Jackson,14616195012226406,3.0
Arthur Swindell,31625193906264632,3.0
Virginia Bolla,27396197309186894,3.0
Ronald Tweedy,92737195608075346,3.0
Helen Neihart,29816196908236005,3.0
Robert Showers,95771194207205202,3.0
Antonio Miller,29974194010145405,3.0
Nicolas Webber,28159201806296578,3.0
Willa Chance,69115193512188368,3.0
Robert Hopf,69853193306291770,3.0
Shirley Waddell,22618194512251719,3.0
Valery Walsh,40871194102207535,3.0
Ian Goodwin,27924193104229704,3.0
Mark Alfonso,53120193011073396,3.0
Earl Land,10293198903256358,3.0
Benjamin Brown,11251193301239673,3.0
Nicole Mcclung,38887195003292639,3.0
Lawrence Plunkett,41326193902264939,3.0
Shirley Fitz,41038193006167693,3.0
Wade Garcia,57054195905115885,3.0
Carolyn Brown,89469193706075536,3.0
Scott Meyer,73033193105123399,3.0
Lowell Smith,75628197106137845,3.0
Dennis Deckard,10297195908111611,3.0
Gilda Magallan,41039194207054948,3.0
Peter Wooten,90841196812076290,3.0
Scott Smith,40102193004233827,3.0
Jonathan Hedden,89500193305251884,3.0
Donald Dickerson,21371194601025158,3.0
Cristine Case,25179194207127990,3.0
Mabel King,11617193702026261,3.0
Jose Sellers,16772196307248431,3.0
Dorothy Madrid,98183196109208074,3.0
Robert Corea,36034193012017950,3.0
Denver Johnson,86923201604265663,3.0
Shirley Ake,92762193311178551,3.0
William Davis,57787195902144552,3.0
Ruthanne Waterman,31355193603088121,3.0
Jo Shadrick,23455195312191739,3.0
Ruby Edwards,55866193308315722,3.0
Barbara Gilligan,97832193901165113,3.0
William Purifoy,33876195107049129,3.0
Michael Jones,40941194208041856,3.0
Jamie Lewis,64626193011168692,3.0
David King,43226195601104233,3.0
Mike Landaverde,67080193604223896,3.0
Marc Mclemore,87501193302075063,3.0
Paul Matthews,57171193111221867,3.0
Corinna Ochoa,23435193312076329,3.0
Donna Scott,52130193910041881,3.0
Glenn Malcolm,76928194711291122,3.0
John Walker,18580193307317878,3.0
Kevin Ring,39996195802135289,3.0
Howard Mahon,48907194212147449,3.0
Lisa Ruiz,37373195401075230,3.0
Arnulfo Dunkin,33618194404093471,3.0
Reginald Russell,45714193410181412,3.0
Philip Smith,46880194808171053,3.0
Ruth Taylor,12308193808299886,3.0
David Bean,66543201101241203,3.0
Darren Poynter,35548198711243199,3.0
Virginia Mccroy,11832193912011575,3.0
Mike Riffe,79635196904187126,3.0
Michael Dillon,52870193005129136,3.0
Juan Harbison,24641193306225625,3.0
Robert Sager,92121195302216976,3.0
Kelly Burger,18128197112084490,3.0
Avery Akers,39627194205133270,3.0
Derrick Stang,23418196910149520,3.0
Jerry Dean,82338193810053299,3.0
David Davis,70918197507198317,3.0
Naomi Gregg,48744196701186143,3.0
Elizabeth Newell,43564193105035138,3.0
Mary Stallings,55734196606017278,3.0
Jean Forcello,33952194907216619,3.0
Manuel Jenkins,34418193310056760,3.0
Michael Soto,85111193108135153,3.0
Dennis Hawkins,20790194702171398,3.0
Galen Woods,52977200607254537,3.0
Tommy Aviles,36437195305234991,3.0
Joseph Johnson,93469194208068064,3.0
Jean Gonsalves,47218193502235724,3.0
William Johnson,78415193810172588,3.0
William Dudziak,71072197510185451,3.0
Ian Capuano,85252198307153700,3.0
Shirley Humes,26697193412236863,3.0
Irene Nielsen,55206195603311476,3.0
Jeannie Hart,86926194608199514,3.0
Domingo Andersen,75204195506183926,3.0
Cynthia Lind,99708193005047954,3.0
Bruce Dehoyos,35012195211247946,3.0
Amanda Mahan,34992193104234891,3.0
Jana Knoll,18075197801285732,3.0
Josie Ritchie,75999194802228651,3.0
Steve Klaus,62942194001209658,3.0
Olivia Fields,90576193109228274,3.0
Clifton Ortega,70199194212226347,3.0
Louis Putzier,28274200303076530,3.0
John Smullen,18064193106205286,3.0
Mary Christian,43392201007306643,3.0
Wanda Carrol,81012195507298562,3.0
Sara Moore,80021196002083212,3.0
Kimberly Stocker,78568194512182822,3.0
Millicent Bouchard,90034196007209701,3.0
Mary Tregre,21192193805055930,3.0
Andrea Chance,75310194010033034,3.0
Maria Garrett,33794194811162043,3.0
Deborah Moreschi,54937193203217841,3.0
Richard Filthaut,78591199104179262,3.0
Helen Hood,66741194805156515,3.0
Joe Willingham,82704194409041910,3.0
Connie Perry,62001193806049057,3.0
Donald Chisholm,60316193107077948,3.0
Harold Garrett,61165197602067818,3.0
Sudie Bray,12052193604257400,3.0
Marissa Finan,74112193601292892,3.0
Allison Gatling,92280194201223140,3.0
Maryln Kemp,28435194710147998,3.0
Rebecca Worsley,47289194902024848,3.0
Raymond Thomas,61011195807107200,3.0
Kerry Magee,99806193004212856,3.0
Lori Duffie,35235198108283511,3.0
George Smallwood,32620194704019239,3.0
Linda Drayton,88598194604138326,3.0
Lisa Fauver,40877193108082359,3.0
Greg Castro,44258195501057762,3.0
Thomas Makins,32150193009043380,3.0
Jerry Flores,91828196704295442,3.0
Anne Jordan,25004193612043113,3.0
Micheal Nadeau,73986193601284978,3.0
Susan Connell,80103193009137292,3.0
James Mcclung,92669193302134383,3.0
Gary Morrison,79522193004118315,3.0
Sylvia Harrison,78290194908204339,3.0
Allison Johnson,66110193711218440,3.0
Young Bala,75852193205036633,3.0
Malia Thomas,79299193911285751,3.0
Bobby Mcclure,87532194005314957,3.0
Pauline Laguire,88017194601021039,3.0
Birdie Thornburg,66748197506155102,3.0
Sarah Coffin,74240193507185805,3.0
Rhonda Engel,87218193202165134,3.0
Joseph Maynard,59773193507199197,3.0
Dana Digsby,19325194905039721,3.0
Gary Strelow,76428195404105224,3.0
Ann Jordan,41703196304089883,3.0
Mary Carabajal,25009194003021360,3.0
Christina Miceli,16892195312024823,3.0
Susan Young,78397193001201748,3.0
Patrick Clure,61831194701237051,3.0
Douglas Hernandez,24182195111064282,3.0
Amber Wilkerson,79154196703044534,3.0
Meghan Huebner,13622193306104109,3.0
Harold Harris,26160195901049921,3.0
Julio Osborne,15528195203075315,3.0
Judith Wright,86734194811297356,3.0
David Ogaldez,44568193312139617,3.0
Cheryl Vanslyke,85410200703083771,3.0
Romeo Butcher,43676193302094444,3.0
Rosemary Hill,87556195906061609,3.0
Deborah Fox,90201194610192803,3.0
Annette Sikorski,82386194201185336,3.0
Martha Blevins,60290195306106360,3.0
Joseph Springer,96333195210042239,3.0
Kathryn Smith,22457193107241573,3.0
Gerald Green,98705196408026112,3.0
Reginald Smith,54742196603014788,3.0
Eleonore Brown,42730193811047345,3.0
Joseph Delangel,24610201508302797,3.0
Cleveland Maldonado,83497194506152294,3.0
Adeline Maldonado,33591198006307713,3.0
Robert Silvers,93551193212065582,3.0
Amy Couey,12706193301259235,3.0
Mary Mills,48253200503222534,3.0
Frances Dial,56106197003129410,3.0
John Cullars,34062199205224020,3.0
Mary Dalton,13383201804086425,3.0
Louis Cross,97908197009216965,3.0
Catalina Ogaldez,80357194006139855,3.0
Jose Reid,67513193501068952,3.0
Jodi Thomas,83875194608211111,3.0
Bradley Roden,98500193311161337,3.0
Gary Mosier,72204194205281646,3.0
Lorraine Grosse,25310193702012686,3.0
Amalia Perez,42627194512296876,3.0
Dwain Smyth,55341201708169129,3.0
Carolyn Tantillo,33945193105281847,3.0
Kevin Fletcher,68501193008184416,3.0
Adrienne Kittel,20497195501056278,3.0
Bob Barker,33226194401271932,3.0
Elias Gentile,56831193501022479,3.0
Robin Butler,34273196112207209,3.0
Charles Salazar,93832193910248402,3.0
Florence Linville,89791196608249777,3.0
Sara Davis,89207194512067838,3.0
Anthony Dyess,16474194206069670,3.0
Mathew Mullis,18331193804109723,3.0
Charlene Smith,11782201705104655,3.0
Jeff Guarini,72798193201118419,3.0
Pamela Kelly,38089195201173820,3.0
Joseph Redenius,60268195003024056,3.0
Eugene Tittle,31384193007241146,3.0
Dona Freeman,69307193406285180,3.0
Barbara Schneider,26766194403105280,3.0
Annie Benbow,14717193508081416,3.0
Rebecca Salazar,43165194106056357,3.0
Stanley Duggan,40992193712215001,3.0
Mary Hall,73489194510273084,3.0
Edward Ward,10445197403186292,3.0
Jason Richard,96633196111202713,3.0
Terrance Cremona,53128193712257245,3.0
Dan Covert,49483194909225937,3.0
Barbara Gonzales,83802197902135213,3.0
Claude Villanueva,14584196310293762,3.0
Brian Straugh,82694195806256829,3.0
Chester Berman,82908196112021647,3.0
Vivienne Stanley,32427195303197180,3.0
Judith Mccollough,38781194108235276,3.0
Doris Fontenot,11751193812276705,3.0
Nicole Stewart,73138195702124433,3.0
Emily Dodge,33675193701104157,3.0
Lena Hamilton,28373194211069821,3.0
Jane Mcmurry,10506193912205434,3.0
Benjamin Iverson,67792201407302930,3.0
Clair Bonner,19864195204105762,3.0
John Newell,71262194907054861,3.0
Amanda Jones,70741197108188219,3.0
Donna Berry,30427194106028561,3.0
Penny Dodge,91708195203253910,3.0
Laura James,37888193508077481,3.0
Cheryl Fellows,96774193207308448,3.0
William Johnson,95544194204227218,3.0
John Scott,72070193310172216,3.0
Minerva Milligan,85965195211308491,3.0
Miles Mahoney,73766194807116989,3.0
Carl Clanton,88935193409055094,3.0
Joanne Velis,87346194404151104,3.0
Rafael Brown,82889197706026886,3.0
Brian Finley,14400196212314291,3.0
Larae Henning,58415193003201410,3.0
John Young,15637193106142973,3.0
Jamie Hatfield,73660197010104765,3.0
Sandra Witzke,81278194109157781,3.0
Mindy Johnson,38641193306134131,3.0
William Mcshane,28789198202093128,3.0
Kenny Miller,46014194011087049,3.0
Henry Osorio,96262196410199471,3.0
Mary Reynolds,83955193910318959,3.0
Kathryn Zellmer,54268193708226230,3.0
Javier Walker,68412193104146158,3.0
Michael Snyder,50612196509117078,3.0
Stephen Galindo,99175193403264591,3.0
David Voss,94802194405273246,3.0
Jose Brooks,22159195509133335,3.0
Paula Reyna,54257194403283008,3.0
Riley Walker,37296193309036704,3.0
Norman Day,83624193802126157,3.0
Elizabeth Plantz,37429196203086434,3.0
Alfonzo Shaver,95077193906294341,3.0
James Henricks,86946194005126801,3.0
Hugh Shipman,56902194309049620,3.0
Kathleen Gutierrez,28983193108214741,3.0
Kenneth Nitta,68378193306299505,3.0
Liza Holloway,13149194511081163,3.0
Monica Curry,17668197711257729,3.0
Richard Huber,48621196202277612,3.0
Lawrence Richards,50571193303285083,3.0
Jennifer Walker,54417195509091609,3.0
Sam Hudson,87638194405168609,3.0
Sebastian Pishko,69970193808219614,3.0
Robert Santos,70038199904227101,3.0
Laurie Iacobelli,93318194204278373,3.0
Maudie Perez,28526194711084949,3.0
Gloria Walker,42401193804295151,3.0
Heather Brantly,13670193707177810,3.0
Susan Roddick,48914193703043080,3.0
Rose Kendall,20178194005289951,3.0
Beatriz Carpenter,23322195002204922,3.0
Patricia Schenck,38875193006302311,3.0
Samantha Andersen,43453193308087018,3.0
Eric Larson,76170194311267761,3.0
Mary Thai,72676193311079217,3.0
Edison Spahr,27327196407259186,3.0
Erma Lott,99894193710038865,3.0
Carolyn Plowden,38229198106205613,3.0
Lynette Birchfield,98484195809102308,3.0
Jermaine Moss,51707193701181088,3.0
Christopher Holsomback,17733194510208046,3.0
Ruth Carrothers,70785195008093140,3.0
Melissa Garcia,68187196201285661,3.0
Florence Hanna,43300194803025680,3.0
Joshua Bartley,57084195607249624,3.0
Jose Mcdowell,89829196202012066,3.0
Anna Medina,35669195807037108,3.0
Frances Holt,31179193907305885,3.0
Randy Lowe,46584194410183660,3.0
Joseph Barker,68515195604132003,3.0
Maria Curley,29184195310195407,3.0
Paul Huett,66661194810266754,3.0
Donnie Coleman,67205194102086374,3.0
Abbey Olson,39662196108256461,3.0
Michael Benavides,63148196704243025,3.0
Nicholas Ames,48588194201095464,3.0
Margie Thomas,37865193404202973,3.0
Dana Ciotti,15250194305221434,3.0
Daniel Fay,80414196303084054,3.0
Jennifer Oliver,40608193106282694,3.0
Marcia Gilbert,80816197310237071,3.0
Tonya Wong,57621193607099460,3.0
Patricia Rodriguez,73408194003018980,3.0
Mary Brock,17595193003235821,3.0
Andrea Dobbs,27654194302138075,3.0
Jackie Blackmon,61932194812057432,3.0
Nancy Myles,26922196604202558,3.0
Carolyn Anderson,38628193305028971,3.0
Elaine Menist,10561195803059892,3.0
Susan Serrano,69621193703049562,3.0
Charles Brown,45547193508141187,3.0
Erica Watson,87805195003032476,3.0
Tommy Uhrin,26410196109079443,3.0
Richard Moore,45004193601128156,3.0
Jessie Charles,63311193106158316,3.0
Beverly Warner,22905193703168196,3.0
Heather Krzeczkowski,93817196603242276,3.0
Susan Smith,62097195902107005,3.0
Yvette Surbaugh,60503196601222569,3.0
Jamaal Earvin,61284197801237104,3.0
Pamela Brock,75154194002049384,3.0
William Alamilla,37804193209151568,3.0
Evelyn Evans,47532194412234723,3.0
Thomas Boyd,61234194810169380,3.0
Christopher Castillo,93628193606088466,3.0
Jennifer Cormier,55563195009044663,3.0
Jason Shevlin,78020195103244932,3.0
Edgar Stephens,72799194710133514,3.0
Donna Benson,10482195304012539,3.0
Joshua Whitenton,21767193708251693,3.0
Robert Speidel,55646193202271934,3.0
Lillian Saenz,81842196804183528,3.0
Alice Chase,48419195010023138,3.0
Aubrey White,95308193503012083,3.0
Janice Bunton,95396193506159186,3.0
Jaimie Brock,76715194301263500,3.0
David Lopez,89822194402137833,3.0
Virginia Francis,62510195005203728,3.0
Jeffrey Blamer,61133193712055032,3.0
Ruth Voigt,71560193903134674,3.0
Meri Rainey,22494193602171841,3.0
Jane Wilson,43324193606258962,3.0
Sharon Gordon,14473193911276684,3.0
Ruth Hall,74980196607313355,3.0
Lawrence Williams,94801193206127465,3.0
Lavern Davis,94556193304036381,3.0
Edna Kinsey,58340194701164319,3.0
Dorothy Wilburn,40827193407079667,3.0
Raymond Cleveland,65035195504161411,3.0
Kristin Donahue,93281194505097381,3.0
Julian Terry,21279193206032971,3.0
Brian Moore,39883197910162536,3.0
Vivian Dyches,97868195808286323,3.0
Jenny Martin,62647193712181507,3.0
Kathleen Osborn,34190193107179273,3.0
Bertha Velasquez,48971195608134194,3.0
Christina Shelton,25020193612026402,3.0
John Phu,81852200804207607,3.0
Erin Rutledge,49791201711107544,3.0
Tracy Aden,38565198506266837,3.0
Billie Islam,69131195503259816,3.0
Dale Hunter,65610195312049133,3.0
Donnie Hale,69129195608208444,3.0
Benjamin Jordan,95362195107258798,3.0
Jamie Shaw,50663193811123014,3.0
Earnest Jones,56374194402246538,3.0
Clara Jackson,16779194405295424,3.0
Pamela Moses,85450193502138757,3.0
Stephanie Portillo,25336194107011333,3.0
Vernell Wallace,15265193003195740,3.0
Marvin Mitchell,61361193504067807,3.0
Alex Hayes,83159193606107371,3.0
Alfonso Farley,35536193212127382,3.0
Everett Plante,33332193206237605,3.0
Carl Braun,23019193802129816,3.0
Mildred Roberts,60398201302269537,3.0
Bobby Lane,42456195109116293,3.0
Anna Lang,53207196210226733,3.0
Jamie Ardito,63554201904167914,3.0
Donald Shore,72925197412017746,3.0
Rebecca Hartwell,18325201309235377,3.0
Judy Deschaine,97157194908316157,3.0
Rochelle Archer,11997199410119517,3.0
David Karim,48291194904263660,3.0
