Name,id_Number,row_Number,seat_Number,auditorium_Number,test_result,score
"Richard Nelson",74421195808175188,10,16,5,False,59.78808238333334
"Richard Newsome",78882196707125066,14,64,1,False,79.29857143333334
"Richard Owen",40090198602029643,45,66,1,False,84.781307675
"Richard Pack",27532195201212115,2,45,2,True,56.974080566666665
"Richard Parker",35886197912209069,58,22,4,False,74.31628020833332
"Richard Paske",75545196508247921,29,19,2,False,76.85818311666667
"Richard Perrette",54075195705063238,36,13,4,False,72.97842581666667
"Richard Peters",39830196010225258,32,24,6,False,68.47877015
"Richard Randolph",46791195602147792,6,33,1,False,55.47410803333334
"Richard Rasset",11427196907234859,37,5,1,False,72.98890109166666
"Richard Reckart",33102196802109116,60,24,4,False,77.17938916666667
"Richard Rivera",22362198809216697,30,45,2,False,84.21478205
"Richard Roberts",23811196606123794,54,64,4,NULL,71.67702565
"Richard Robinson",73798193911193814,26,30,2,True,59.39404853333333
"Richard Roller",66487201112033954,16,11,1,False,83.18999723333333
"Richard Roy",61763201708114961,27,31,5,True,90.34586445000001
"Richard Schneider",83634194601279705,33,10,6,False,64.43585529166667
"Richard Self",90322193509087342,33,25,1,False,75.16019686666667
"Richard Shin",31106198805096893,15,37,4,False,80.596941375
"Richard Simpson",46586197906015558,18,67,4,False,77.54863826666666
"Richard Smith",35370194704299625,34,57,1,NULL,62.549589741666665
"Richard Smith",19784194601256432,29,31,6,False,64.94739833333334
"Richard Snelgrove",90231199104038419,22,19,4,False,81.55822619166666
"Richard Spencer",97331194104282137,19,34,3,True,68.443953275
"Richard Telfer",48990197708191712,44,5,1,False,71.86295968333334
"Richard Tolar",46502196409038929,30,38,3,NULL,69.27366299166667
"Richard Torres",38571196212068165,38,39,1,False,67.19809428333333
"Richard Townsend",94501195209146829,43,23,1,False,68.04885163333333
"Richard Turner",60411200203279290,67,53,4,NULL,73.47670694166666
"Richard Ulloa",48483194511207200,19,30,1,NULL,66.79362361666666
"Richard Vance",56764194707193385,19,18,5,False,60.47495693333333
"Richard Wagoner",86480201807026514,35,2,1,NULL,76.71914009166667
"Richard Wikoff",25141196209109556,28,14,1,False,66.37891666666667
"Richard Wilbur",63463193405147537,8,3,2,False,61.516908400000005
"Richard Willard",33181194902196232,36,33,2,False,68.3014029
"Richard Williams",63676201611046012,25,18,3,True,73.87433974166666
"Richard Winston",65940196012038394,27,64,1,False,66.218193225
"Richard Wolfe",12242200908241320,2,43,6,False,80.60829944166666
"Richelle Chaplin",22688194302118214,45,53,2,False,69.763166675
"Richie Coutee",24751196504217359,21,7,6,False,80.56979667499999
"Rickey Box",67165194801208316,26,43,5,False,75.77342490833333
"Rickey Hicks",60444195204173821,4,37,2,False,73.44344045576031
"Rickey Sims",54175200601123869,39,31,3,False,81.551377275
"Rickie Clark",76836201710233340,17,24,6,False,74.6449029
"Ricky Crandall",80103195111208336,5,57,2,False,69.83432144166667
"Ricky Edgin",79375198201293163,32,55,5,False,86.885455125
"Ricky Emerson",84081193809258417,37,32,5,False,58.704148325000006
"Ricky Fennern",82970201807169357,20,40,5,NULL,83.09433335
"Ricky Fogg",11568199806103566,12,1,3,NULL,73.44344045576031
"Ricky Gandolfi",44694193302212824,37,1,2,False,73.44344045576031
"Ricky Hess",13587201311083904,13,29,4,False,78.38819045833334
"Ricky Hug",30633198510112919,26,20,6,False,83.435287525
"Ricky Lemon",53587193809011553,9,57,2,True,73.44344045576031
"Ricky Lobur",16700193905284140,35,65,4,NULL,68.64188186666667
"Ricky Maio",10562195903235289,41,43,5,NULL,71.305565925
"Ricky Moore",36920199205116845,17,21,5,False,84.04704026666667
"Ricky Perkins",82473194710012077,26,41,2,NULL,61.77938916666667
"Ricky Reeves",34649199511156278,45,66,2,False,73.44344045576031
"Ricky Sloss",35575195608042128,68,64,4,NULL,67.9231703
"Ricky Young",36748195908024126,40,13,2,False,73.44344045576031
"Riley Walker",37296193309036704,41,28,4,False,57.53637086666667
"Rina Miller",18035197601168873,26,52,4,NULL,74.79510256666666
"Rita Bonsall",58678200812195568,27,47,1,False,91.362900175
"Rita Chick",64439193004217891,33,3,5,False,60.766028375000005
"Rita Evans",34296196803057069,54,39,4,True,77.13808974166666
"Rita Gooden",22839199812227411,21,31,4,NULL,70.42791023333334
"Rita Malinoski",11841199209116840,48,2,1,NULL,77.61350181666667
"Rita Martin",57145201311283343,18,54,5,False,73.44344045576031
"Rita Mcgee",74968197705183513,17,14,6,NULL,90.827939525
"Rita Rodriguez",35052194112302437,22,19,3,NULL,69.222357125
"Rita Villena",21558200605114079,11,46,2,False,93.159536625
"Rob Jewell",79802196903024096,41,3,2,False,69.00397070000001
"Robbie Grosz",65659197710078405,13,13,5,False,81.54143770833333
"Robbin Day",64407193804058996,40,6,4,False,64.28416570833335
"Robert Abadi",80762195809288946,14,13,1,NULL,72.08610529166667
"Robert Adams",97678195408105485,28,40,6,False,77.55809248333334
"Robert Allie",50573199504303805,49,13,2,NULL,76.235890075
"Robert Amaral",28200200703091550,24,37,3,False,75.68507874166667
"Robert Amsden",33225193905187829,6,29,4,False,75.15603205833334
"Robert Arwood",30588195908172489,12,44,1,NULL,65.86926645
"Robert Bailey",16022195510302094,60,50,4,False,73.44344045576031
"Robert Ballard",79076194808289989,8,37,6,NULL,72.82005494166667
"Robert Barton",56169199405309162,46,63,4,False,77.91032415833334
"Robert Batten",12959195401232815,27,1,3,True,77.745547625
"Robert Bean",48960201911205586,15,12,1,False,70.82805951666667
"Robert Beck",57505195402074907,48,51,4,NULL,64.65621060833332
"Robert Belknap",81984198807252271,35,50,2,False,87.76960163333334
"Robert Bell",51262197005271247,26,40,1,False,77.354608975
"Robert Bellocchio",40487196404284225,54,16,2,False,75.13152105
"Robert Bolton",69251199312277255,39,41,1,False,78.61542490833334
"Robert Bowling",90154194112019126,39,35,2,NULL,67.39047890833334
"Robert Boyd",24019193304034837,6,49,1,True,61.691336074999995
"Robert Brevard",25811201802057279,65,34,4,False,67.74391118333334
"Robert Brewster",17206198012212081,14,55,4,False,83.9535247
"Robert Bristle",15389197005287374,24,24,1,False,71.7069716
"Robert Brown",40252199901291388,18,2,3,False,73.44344045576031
"Robert Brown",92358195702093992,18,42,3,NULL,70.81310620833334
"Robert Brown",81327193507206024,22,38,3,False,70.46083333333333
"Robert Bryant",15112201801278982,25,43,5,False,73.44344045576031
"Robert Buckland",93066201609204501,14,20,1,False,71.58128845
"Robert Cervantes",46782196312083002,35,31,1,False,74.17632050833333
"Robert Chech",60961199410261612,31,58,2,NULL,72.37756775000001
"Robert Church",65179197809261587,36,50,2,True,75.55717581666667
"Robert Clark",24189194410105734,6,29,2,False,72.782967
"Robert Cochran",60841196107238208,17,61,1,False,69.73937635833335
"Robert Combs",11332200701125887,24,66,4,NULL,78.14576829166666
"Robert Connolly",42828197807068188,20,3,2,False,73.44344045576031
"Robert Conyers",73491194705276359,5,33,3,NULL,73.97530674166667
"Robert Conyers",86603199903091599,23,9,6,False,71.98441849166666
"Robert Cooley",81948199912176420,32,33,1,NULL,76.48904943333334
"Robert Corea",36034193012017950,4,39,3,False,52.212872708333336
"Robert Croghan",22142194307114755,33,7,1,True,67.78149905
"Robert Crosby",15029195307029154,6,50,2,NULL,74.34080033333333
"Robert Cutler",94236198302109396,25,25,6,False,82.998398325
"Robert Davis",86024198602015318,11,10,4,False,85.029843375
"Robert Davis",59570199208153600,46,10,5,NULL,84.74507324166667
"Robert Davis",93450197405142481,15,64,4,False,80.12366116666666
"Robert Day",58749195807124889,4,17,1,False,76.87216480833334
"Robert Deleon",11595196611069591,20,41,6,True,71.63603021666667
"Robert Dewitt",64132193509179654,37,21,6,False,68.00840107500001
"Robert Diaz",89613196101313493,14,16,3,False,73.44344045576031
"Robert Diaz",16102197601315369,5,53,4,False,86.31086260833334
"Robert Diaz",14825195402037060,25,5,1,True,51.39349451666667
"Robert Dominguez",20484194811249579,11,14,3,NULL,68.95339834166666
"Robert Dotson",47814195803302327,3,60,5,False,73.44344045576031
"Robert Dryer",94372197009167768,31,30,5,False,79.89435256666667
"Robert Dupont",93671198707019043,12,20,6,False,73.44344045576031
"Robert Dyar",35393196304176489,22,23,6,False,81.38034066666667
"Robert Eaton",51019196812047174,8,35,4,NULL,63.82388185
"Robert Elias",11872193303285726,43,61,4,False,64.41874905833333
"Robert Enright",19413193604085859,41,10,2,False,60.18154853333333
"Robert Farrior",97418197210277153,5,52,2,False,75.85858975833332
"Robert Felty",91999195005235202,35,44,3,False,69.79012450833334
"Robert Ford",38905201304086090,49,28,4,NULL,73.45531499166667
"Robert Fote",14673196903169367,31,12,5,NULL,62.970124524999996
"Robert Fry",65409196503294088,20,21,2,NULL,75.67279301666666
"Robert Galyean",16736196005276352,39,29,5,False,71.57071429166668
"Robert Garcia",19510198112316206,34,14,4,NULL,72.901404775
"Robert Gardner",78252196109051514,40,19,6,False,73.49452105
"Robert Gates",81335193603292977,20,44,1,False,63.304379116666674
"Robert Gendreau",83900195109027466,30,26,6,NULL,73.25515384166667
"Robert Gillen",43640195902121369,34,48,4,False,67.52247981666667
"Robert Gillis",84899198705091593,16,59,4,False,81.56635348333334
"Robert Girres",12543194410208800,29,14,2,False,60.39091666666666
"Robert Godwin",16141198607158006,47,26,1,False,76.23731042499999
"Robert Goss",34102193111125214,50,64,1,False,69.35634156666667
"Robert Gray",25631202003087956,6,50,4,False,66.58267121666667
"Robert Gurule",57613199108018847,38,8,3,False,80.00494321666667
"Robert Haglund",10496194802134768,20,3,3,NULL,67.14449083333334
"Robert Hall",83966194907312509,15,7,3,NULL,65.08781684166667
"Robert Hartson",67184196601038881,38,47,1,False,76.56094413333334
"Robert Harwood",41301201302163649,15,25,2,False,81.73937178333334
"Robert Hawkins",92835199103014994,67,42,4,False,79.42783334166667
"Robert Henig",12005197110063691,13,43,4,False,83.62522890833333
"Robert Henrie",17677196509167844,34,2,2,NULL,73.85635803333334
"Robert Henry",29064200001072436,7,53,4,NULL,86.84587270833333
"Robert Hill",87796195501123486,2,37,6,True,73.44344045576031
"Robert Hoey",30486198703091554,48,45,2,False,74.66306866666666
"Robert Holly",30994197805226131,47,38,2,NULL,83.53520604166667
"Robert Hopf",69853193306291770,13,18,1,False,59.42603387500001
"Robert Horton",99506196301138538,30,41,6,NULL,76.91567581666666
"Robert Houck",79900197410037906,7,44,4,False,76.04982783333332
"Robert Hudson",70067201208034118,24,32,5,NULL,72.77804028333334
"Robert Isbell",58290198908038905,51,19,2,True,76.13558696666666
"Robert Jackson",24254201706016092,59,44,4,False,87.55945328333333
"Robert Jackson",15473196606113461,15,39,2,False,69.42908148333333
"Robert Jackson",15232201910148801,48,55,2,False,68.63156224166667
"Robert Jacobs",95346196806148887,33,22,4,False,73.44344045576031
"Robert Jacques",48021195608041243,30,6,2,True,70.56944870833333
"Robert Jarvis",75561200406074880,17,31,2,False,89.51117855
"Robert Jensen",46826193209199934,45,18,4,NULL,57.08673990833333
"Robert Johnson",19205194905075505,44,48,1,False,71.50663551666668
"Robert Johnson",47808195608154073,9,2,3,False,58.753434025000004
"Robert Jones",88984199006223234,49,3,1,False,73.50774724166666
"Robert Keith",60854199204213847,18,33,3,NULL,79.27896334166667
"Robert Kerns",97662200401231913,36,51,5,False,77.046793925
"Robert Kidwell",83600196208274887,3,11,3,False,82.95728476666666
"Robert Kindle",55073196105078189,11,16,5,False,79.66353386666667
"Robert King",45433196012136234,14,28,6,False,77.98714009166667
"Robert Knight",14551197707038176,32,29,3,False,77.20246518333333
"Robert Lansdell",44179194810221911,44,56,1,False,62.3854295
"Robert Laplante",40987193504077119,27,41,1,False,67.21042489166666
"Robert Lecompte",63456193803016479,5,6,6,NULL,69.55766666666666
"Robert Lee",95628197905288547,27,2,1,False,81.99183606666665
"Robert Lewis",34131194004206440,33,18,4,False,62.275916675
"Robert Lindberg",11751201908279212,2,50,2,False,77.21983787500001
"Robert Lindsey",59319194810053381,5,34,1,False,76.259097075
"Robert Lira",75564193504172834,4,64,4,False,62.93223440833333
"Robert Little",18322196210069998,18,29,5,False,73.44344045576031
"Robert Livermore",86749199201175910,17,42,6,False,78.60829760833333
"Robert Lockhart",18750193904076045,37,45,1,False,70.657198725
"Robert Loera",69157201006043291,38,62,1,NULL,73.44344045576031
"Robert Love",40025201405116925,40,13,6,False,75.443496325
"Robert Luhnow",91266201304223112,45,60,5,False,70.5938736
"Robert Luppino",49962201112036878,23,1,6,NULL,77.400815
"Robert Lyle",88250200203052972,16,31,4,NULL,79.57222159999999
"Robert Mack",98401196303305028,5,52,5,False,64.91349905833333
"Robert Madina",79651197104301276,50,62,2,False,71.46492948333332
"Robert Mason",45785198708044092,26,24,2,False,84.087987175
"Robert Mattingly",66072193207177594,43,55,1,False,66.63544686666667
"Robert Mcdonald",74837198005187643,32,47,1,True,70.49460255833333
"Robert Mcintosh",25472197708306951,28,51,4,False,75.09417211666666
"Robert Mclaughlin",12037194806197294,44,21,4,False,67.20628753333332
"Robert Mclawhorn",29313194609101209,42,14,5,False,52.46561719999999
"Robert Mehling",72470202002143057,34,63,2,False,78.54666849166667
"Robert Meier",66279200205083806,26,48,2,False,82.00017030833334
"Robert Menken",48189200201292938,8,50,4,False,84.51749814166666
"Robert Miller",69842196611042769,42,31,5,False,67.59964193333333
"Robert Miller",38527195207279025,39,9,2,False,70.45865567499999
"Robert Miller",77500197003138752,55,8,4,False,80.01497710000001
"Robert Miller",92911195603316768,14,55,2,False,77.12588916666667
"Robert Mirabal",96561194605137836,18,18,6,False,74.87156865833333
"Robert Miranda",27493194804275956,19,17,1,NULL,65.47008789166667
"Robert Miser",11732196103046912,1,66,1,NULL,67.20779761666667
"Robert Mitchell",67507194708124436,62,35,4,False,64.84180951666667
"Robert Moffett",31974201710204805,30,52,4,False,76.093150175
"Robert Moore",48763193411019322,39,34,5,False,73.44344045576031
"Robert Morris",99066200207316373,13,26,5,True,79.07925364166665
"Robert Moseley",83355198212093616,25,5,6,NULL,90.34102105
"Robert Murelli",15658193702241579,46,44,1,NULL,56.400996324999994
"Robert Newman",18038195212129738,14,67,1,False,66.00955675000002
"Robert Nguyen",50980198007098264,27,23,6,False,66.49708974166666
"Robert Nichols",78519200507319062,34,19,6,False,73.44344045576031
"Robert Nixon",33839195709077703,59,61,2,NULL,60.64691759166667
"Robert Nurse",14526193511272912,11,53,1,False,70.53334978333334
"Robert Oakes",45459200311099838,9,27,1,False,80.4513553
"Robert Orozco",50516197409187952,25,25,3,False,84.58665839166667
"Robert Owens",99337195412132293,38,26,6,True,73.44344045576031
"Robert Patridge",40083201110084491,39,9,4,False,78.30378111666666
"Robert Penland",36762198405228047,41,17,4,NULL,72.49306316666667
"Robert Pepper",52860193009166433,14,19,4,False,54.39164743333333
"Robert Perrin",98958198912064574,23,38,4,False,79.16546334166667
"Robert Perrins",16047199507095784,39,13,1,False,95.67059705833333
"Robert Peterson",79350199512168336,25,16,4,False,73.44344045576031
"Robert Peterson",94907198007044800,44,51,5,False,81.02494870833333
"Robert Profit",22671198507106759,33,22,5,False,73.44344045576031
"Robert Pugh",29109193612088609,40,25,2,False,61.334674908333334
"Robert Ramirez",97051197204125845,47,23,2,False,74.3883443
"Robert Ramsey",16168199312087963,49,7,2,False,84.43464193333334
"Robert Reynolds",67675196407117258,39,46,3,False,80.26971153333334
"Robert Rivers",21314196301115818,39,5,3,NULL,69.27025364999999
"Robert Roberts",67507195003209193,66,17,4,False,63.78533605833333
"Robert Robinson",51110195110039617,42,6,4,False,78.45859616666667
"Robert Robinson",18331197201268031,46,30,4,NULL,83.84488643333333
"Robert Robinson",68736198207184580,14,29,1,False,76.439641925
"Robert Roche",66249201201126997,46,24,4,False,73.44344045576031
"Robert Rodriguez",54603194411182061,24,50,1,False,73.98101735833333
"Robert Rogers",37853199103038364,41,47,5,False,73.331240825
"Robert Roldan",25702201612046787,44,57,2,False,79.57809978333333
"Robert Rufener",91804199006035673,49,18,2,False,75.60331594166666
"Robert Rupert",46770198710249382,37,19,2,False,65.85656044166667
"Robert Sager",92121195302216976,49,60,2,False,62.86162635
"Robert Sanders",63794197403028997,14,34,5,False,67.04837085000001
"Robert Santos",70038199904227101,43,24,4,False,60.31873075833334
"Robert Satchell",78895195607019419,26,43,3,True,62.257433116666675
"Robert Scott",79127197508187478,6,1,4,True,73.13898624166666
"Robert Seebach",43123200303236723,48,2,2,False,73.33438461666667
"Robert Serrano",74758195302129855,33,40,1,NULL,67.35330033333334
"Robert Shelly",85748199503208877,68,9,4,False,73.44344045576031
"Robert Shelton",27730198803014833,42,29,4,False,69.17235620000001
"Robert Shipe",61267197606033591,27,18,5,False,86.48646244166667
"Robert Showers",95771194207205202,38,42,6,False,62.343278375
"Robert Silvers",93551193212065582,12,43,6,False,62.01909521666666
"Robert Simpson",95232193308279551,38,48,1,False,64.20529669166667
"Robert Sloan",19871195804208267,38,37,4,NULL,75.62026373333333
"Robert Smith",29792196204102405,36,49,1,NULL,58.433986225
"Robert Snodgrass",62528199210019562,3,25,4,NULL,83.62093495833334
"Robert Speidel",55646193202271934,3,50,5,NULL,60.69550640833333
